X1,X2,y
0.749080238,0.125716743,3.3975593505032506
1.9014286128198323,2.5456416450551216,12.77171800082001
1.4639878836228102,1.2574239243053067,8.053602905081233
1.1973169683940732,2.034282764658811,7.807356345597363
0.31203728088487304,3.630265895704372,11.545766512145129
0.3119890406724053,0.9971689165954998,4.9166152828256395
0.11616722433639892,1.641531692142519,8.157119498181522
1.7323522915498704,3.0222045541721947,13.744129940941825
1.2022300234864176,0.9151926619664899,10.704187838596717
1.416145155592091,0.30791963931517197,6.486432690324543
0.041168988591604894,1.159005811655072,5.862343813816783
1.9398197043239886,0.6448851490160177,12.485637941492293
1.6648852816008435,3.7187906093702923,12.955488210956638
0.4246782213565523,3.232481518257668,10.102439990901454
0.36364993441420124,2.533615026041694,9.415027691
0.36680901970686763,3.485842360750871,9.940547877
0.6084844859190754,3.214688307596458,10.28139396695972
1.0495128632644757,0.7462802355441434,6.303071093425622
0.8638900372842315,3.570235993959911,12.446186455007098
0.5824582803960838,2.157368967662603,7.575044397347087
1.223705789444759,3.229760621,10.89448007
0.27898772130408367,3.584365199693973,12.959480923715219
0.5842892970704363,1.2720138998874555,7.497076047279176
0.7327236865873834,0.44020769811070704,4.310140654413386
0.9121399684340719,0.9117406501677667,7.252846391464567
1.5703519227860272,1.7084311545050253,8.710032256811214
0.39934756431671947,3.2720590636899725,9.655809714876396
1.0284688768272232,3.4429223330253738,15.056260095612572
1.184829137724085,0.027808522124762813,4.927224037227735
0.092900825,2.042989210310263,8.201707576897427
1.2150897038028767,1.669644012595116,8.655129653220506
0.34104824737458306,0.888431242,5.711935717184227
0.13010318597055903,0.4794614693347312,3.119587711
1.8977710745066665,1.3504606856145118,10.883102930806677
1.9312640661491187,3.7716388156500766,16.926064430217423
1.6167946962329223,1.292811728083021,10.757442252017755
0.6092275383467414,2.0751624869734644,8.039681904318837
0.19534422801276774,2.8120758355807114,8.643960150631061
1.3684660530243138,1.454518409517176,7.672772028799823
0.8803049874792026,3.8871283308838427,13.230780545880448
0.24407646968955765,3.849789179768445,12.366097504089337
0.9903538202225404,1.0071291833014566,6.131234047575181
0.068777042,1.9889940235695418,7.767738539124458
1.8186408041575641,1.2035132392670786,10.65295021921015
0.5175599632000338,1.1393619775098704,4.327198807553511
1.325044568707964,0.14754778941813118,7.445396104500812
0.6234221521788219,2.4382573359195874,8.203900970002337
1.0401360423556216,2.010716092915446,10.64630186156456
1.0934205586865593,0.2059150049999574,8.774429884834712
0.3697089110510541,1.1145858569464457,6.193941847714429
